player_id,season,dWAR,total_WAR
freelky01,2025,0.0,1.4
freelky01,2026,0.0,-0.44
freemca01,2025,0.0,-0.02
freemco01,2025,-0.29,-0.31
freemfr01,2023,-1.56,6.79
freemfr01,2024,-0.61,4.52
freemfr01,2025,-1.42,3.49
freemfr01,2026,-0.23,0.64
freemty01,2023,-0.53,-0.32
freemty01,2024,0.68,0.88
freemty01,2025,-1.88,-1.27
freemty01,2026,-0.32,-0.41
frelisa01,2023,0.53,1.14
frelisa01,2024,1.16,2.19
frelisa01,2025,0.19,3.01
frelisa01,2026,-0.15,-0.07
friaslu01,2023,0.0,0.29
friaslu01,2024,0.0,-0.78
friedma01,2023,0.0,2.51
friedma01,2024,0.0,3.48
friedma01,2025,0.0,4.49
friedma01,2026,0.0,1.67
friedtj01,2023,0.24,3.59
friedtj01,2024,-0.28,0.52
friedtj01,2025,-0.59,2.33
friedtj01,2026,0.1,-0.41
fryda01,2023,-0.06,0.19999999999999998
fryda01,2024,-0.93,1.36
fryda01,2025,-0.39,-0.82
fryda01,2026,-0.16,0.16
fuentdi01,2025,0.0,-0.93
fuentdi01,2026,0.0,0.48
fujinsh01,2023,0.0,-1.98
fulfobr01,2025,0.07,-0.24
fulfobr01,2026,-0.02,0.12
fulmeca01,2023,0.0,0.33
fulmeca01,2024,0.0,0.76
fulmeca01,2025,0.0,-0.03
fulmemi01,2023,0.0,0.01
fulmemi01,2025,0.0,0.009999999999999995
fultoda01,2026,0.0,0.03
fundeko01,2023,0.0,0.83
fundeko01,2024,0.0,-0.6
fundeko01,2025,0.0,0.76
fundeko01,2026,0.0,0.44
gaddihu01,2023,0.0,0.2
gaddihu01,2024,0.0,2.57
gaddihu01,2025,0.0,1.17
gaddihu01,2026,0.0,-0.17
gagema01,2023,0.0,0.14
gagema01,2025,0.0,0.39
gagema01,2026,0.0,0.64
gallaca01,2023,0.75,-1.14
gallegi01,2023,0.0,0.41
gallegi01,2024,0.0,-0.33
galleza01,2023,0.0,4.37
galleza01,2024,0.0,2.68
galleza01,2025,0.0,1.07
galleza01,2026,0.0,-0.25
gallojo01,2023,-0.58,0.49
gallojo01,2024,0.24,0.24
gamboal01,2026,0.0,0.03
gamelbe01,2023,-0.12,-0.22
gamelbe01,2024,-0.41000000000000003,0.19
garabge01,2024,0.0,-0.09
garabge01,2025,0.0,-0.54
garciad02,2023,0.15,4.52
garciad02,2024,-1.19,0.67
garciad02,2025,1.26,2.74
garciad02,2026,-0.26,-0.45
garciar01,2024,0.12,-0.05
garciar01,2025,0.01,-0.1
garciar01,2026,0.01,0.01
garciav01,2023,-0.04,-0.61
garciav01,2024,-0.04,-0.18
garcibr02,2025,0.0,-0.18
garcibr02,2026,0.0,0.27
garcide01,2023,0.0,-0.07
garcide01,2024,0.0,-0.71
garcijh01,2025,-0.03,-0.02
garcijh01,2026,0.0,-0.03
garcijo02,2023,-0.31,-0.53
garcijo02,2025,0.05,-0.12
garcilu03,2023,0.0,0.15
garcilu03,2024,0.0,-0.35000000000000003
garcilu03,2025,0.0,0.8
garcilu03,2026,0.0,-0.6799999999999999
garcilu04,2023,-0.34,0.69
garcilu04,2024,-0.15,2.15
garcilu04,2025,-1.35,0.42
garcilu04,2026,-0.36,0.11
garcilu05,2023,0.0,0.52
garcilu05,2025,0.0,0.15
garcima01,2023,0.36,1.05
garcima01,2024,0.39,1.41
garcima01,2025,1.58,5.75
garcima01,2026,0.68,1.35
garciri01,2023,0.0,-0.33999999999999997
garciri01,2025,0.0,0.8
garciri01,2026,0.0,1.19
garciro04,2023,0.0,0.4
garciro04,2024,0.0,-0.12
garciro04,2025,0.0,0.48
garciro04,2026,0.0,-0.11
garciyi01,2023,0.0,-0.03
garciyi01,2024,0.0,0.49
garciyi01,2025,0.0,0.09
garliky01,2023,-0.07,-0.11
garream01,2023,0.0,0.34
garream01,2024,0.0,0.01
garrebr01,2023,0.0,4.25
garrebr01,2024,0.0,0.11
garrebr01,2026,0.0,-0.34
garrere01,2023,0.0,-0.16
garrere01,2024,0.0,0.2
garrere01,2025,0.0,0.38
garrest01,2023,0.18,1.9
garrest01,2024,-0.01,0.27
garvemi01,2023,-0.49,2.29
garvemi01,2024,-0.67,-0.17
garvemi01,2025,-0.33,-0.12
garvemi01,2026,-0.13,0.05
garzaju01,2023,0.0,-0.4
garzaju01,2025,0.0,-0.03
gaspemi01,2024,0.08,-0.19
gaspemi01,2025,0.0,-0.34
gaspemi01,2026,-0.02,0.17
gassero01,2024,0.0,0.55
gassero01,2025,0.0,-0.26
gassero01,2026,0.0,-0.07
gausmke01,2023,0.0,3.52
gausmke01,2024,0.0,1.09
gausmke01,2025,0.0,3.84
gausmke01,2026,0.0,1.14
gelofza01,2023,0.25,2.51
gelofza01,2024,0.39,1.36
gelofza01,2025,0.21,-0.09
gelofza01,2026,0.09,0.6
gentrty01,2024,-0.01,-0.13
gerbejo01,2025,0.0,0.09
gerbejo01,2026,0.0,0.07
germado01,2023,0.0,0.69
germado01,2024,0.0,-0.51
gervapa01,2025,0.0,0.03
gervapa01,2026,0.0,0.04
gibauia01,2023,0.0,1.95
gibauia01,2024,0.0,0.01
gibauia01,2025,0.0,0.17
gibsoca01,2025,0.0,1.39
gibsoca01,2026,0.0,-0.23
gibsoky01,2023,0.0,0.73
gibsoky01,2024,0.0,0.85
gibsoky01,2025,0.0,-1.08
gibsotr01,2026,0.0,0.01
gilbedr01,2025,-0.32,-0.26
gilbedr01,2026,-0.37,-0.52
gilbelo01,2023,0.0,2.78
gilbelo01,2024,0.0,2.95
gilbelo01,2025,0.0,2.03
gilbelo01,2026,0.0,0.23
gilbety01,2023,0.0,-0.02
gilbety01,2024,0.0,0.12
gilbety01,2025,0.0,0.52
gilbety01,2026,0.0,-0.22
gilbrlu01,2024,0.0,-0.4
gilbrlu01,2025,0.0,-0.02
gillalo01,2023,0.0,-0.21
gillalo01,2024,0.0,-0.15
gillalo01,2025,0.0,0.23
gillico01,2024,0.0,0.2
gillico01,2025,0.0,-0.79
gillu01,2024,0.0,2.88
gillu01,2025,0.0,1.02
gillu01,2026,0.0,-0.14
gimenan01,2023,2.8,5.02
gimenan01,2024,2.69,3.99
gimenan01,2025,1.37,1.1
gimenan01,2026,-0.03,0.14
ginkeke01,2023,0.0,1.29
ginkeke01,2024,0.0,0.84
ginkeke01,2025,0.0,-0.8
ginkeke01,2026,0.0,0.24
ginnjt01,2024,0.0,0.53
ginnjt01,2025,0.0,0.45
ginnjt01,2026,0.0,1.68
giolilu01,2023,0.0,1.58
giolilu01,2025,0.0,2.08
giolilu01,2026,0.0,-0.02
gipsosa01,2023,0.0,0.39
gipsosa01,2025,0.0,-0.87
givenmy01,2023,0.0,-0.37
glasnty01,2023,0.0,2.08
glasnty01,2024,0.0,2.15
glasnty01,2025,0.0,1.89
glasnty01,2026,0.0,1.05
goldspa01,2023,-0.55,3.29
goldspa01,2024,-0.81,1.43
goldspa01,2025,-0.69,1.19
goldspa01,2026,-0.1,0.93
gombeau01,2023,0.0,0.84
gombeau01,2024,0.0,2.43
gombeau01,2025,0.0,-0.71
gomesya01,2023,1.13,1.98
gomesya01,2024,0.0,-0.68
gomezyo01,2023,0.0,0.07
gomezyo01,2024,0.0,0.09
gomezyo01,2025,0.0,0.010000000000000009
gomezyo01,2026,0.0,-0.1
gonsoto01,2023,0.0,-0.22
gonsoto01,2025,0.0,0.0
gonzach01,2023,0.0,-0.03
gonzado01,2026,0.0,0.17
gonzama02,2023,0.0,-0.46
gonzama02,2024,0.0,0.44
gonzani01,2023,0.13,-0.19
gonzani01,2024,-0.16,0.98
gonzani01,2025,-0.86,-0.55
gonzani01,2026,0.24,1.09
gonzaos01,2023,-0.98,-1.41
gonzaos01,2025,-0.09,-0.49
gonzaro01,2023,-0.28,-0.35
gonzaro01,2024,0.09,0.99
gonzaro01,2025,-0.4,1.97
gonzavi02,2023,0.0,0.23
gonzavi02,2024,0.0,0.05
gonzawi02,2025,0.0,0.22
goodmhu01,2023,-0.3,-0.53
goodmhu01,2024,-0.39,-0.89
goodmhu01,2025,0.33,3.69
goodmhu01,2026,0.46,1.04
goodrni01,2024,-0.52,-0.8300000000000001
gordoco01,2025,0.0,-0.31
gordoco01,2026,0.0,-0.57
gordoni01,2023,0.15,-0.25
gordoni01,2024,-0.9,-1.56
gordota01,2024,0.0,-1.07
gordota01,2025,0.0,-0.09
gordota01,2026,0.0,-0.11
gorema01,2023,0.0,1.89
gorema01,2024,0.0,0.85
gorema01,2025,0.0,2.98
gorema01,2026,0.0,-0.01
gormano01,2023,-0.16,2.37
gormano01,2024,-0.06,0.47
gormano01,2025,-0.43,0.07
gormano01,2026,0.08,0.53
gorskma01,2025,-0.05,-0.29
gosean01,2024,0.0,-0.15
gotttr01,2023,0.0,-0.19
gourryu01,2023,-0.57,-0.69
gourryu01,2024,0.1,0.16
gourryu01,2025,-0.12,-0.47
gracego01,2024,0.0,0.01
gracego01,2025,0.0,-0.78
gracego01,2026,0.0,0.75
grandya01,2023,-0.49,-0.59
grandya01,2024,-0.05,0.67
granian01,2025,0.0,0.1
granian01,2026,0.0,-0.38
gratebr01,2023,0.0,2.47
gratebr01,2024,0.0,0.12
graveke01,2023,0.0,1.4100000000000001
graveke01,2025,0.0,-0.33
grayjo02,2023,0.0,1.68
grayjo02,2024,0.0,0.18
grayjo02,2025,0.0,-0.63
grayjo03,2023,0.0,3.04
grayjo03,2024,0.0,-0.54
graype02,2026,0.0,0.09
grayso01,2023,0.0,5.61
grayso01,2024,0.0,1.58
grayso01,2025,0.0,1.43
grayso01,2026,0.0,0.57
graytr01,2023,0.0,0.12
graytr01,2024,0.29,-0.049999999999999996
graytr01,2025,0.09,0.23
graytr01,2026,-0.02,-0.03
greench03,2023,0.0,-0.34
greench03,2024,0.0,0.76
greench03,2025,0.0,-0.54
greenhu01,2023,0.0,0.99
greenhu01,2024,0.0,6.03
greenhu01,2025,0.0,4.26
greenri03,2023,-0.56,1.89
greenri03,2024,1.0,5.28
greenri03,2025,-1.29,2.15
greenri03,2026,-0.27,1.88
greensh02,2023,0.0,0.1
greinza01,2023,0.0,1.08
grichra01,2023,-0.32999999999999996,1.35
grichra01,2024,-0.3,2.16
grichra01,2025,-0.88,-0.77
grichra01,2026,-0.23,-0.11000000000000001
grifffo01,2026,0.0,0.81
griffko01,2026,0.57,1.2
grishtr01,2023,0.51,1.8
grishtr01,2024,0.11,0.39
grishtr01,2025,-0.69,3.52
grishtr01,2026,0.16,0.24
grissva01,2023,-0.56,-0.71
grissva01,2024,0.2,-0.12
grissva01,2026,-0.25,-0.07
grossro01,2023,-1.52,0.09
grossro01,2024,-0.5900000000000001,-0.22999999999999998
grovemi01,2023,0.0,-0.78
grovemi01,2024,0.0,-0.57
guentse01,2024,0.0,0.97
guentse01,2025,0.0,-0.12
guerrja02,2023,0.0,-0.12000000000000001
guerrlu01,2024,0.0,0.48
guerrlu01,2025,0.0,0.06
guerrvl02,2023,-1.59,1.79
guerrvl02,2024,-0.95,6.02
guerrvl02,2025,-0.01,4.63
guerrvl02,2026,-0.24,0.67
guilllu01,2023,0.05,-0.06
guilllu01,2024,0.41000000000000003,0.15999999999999998
guilllu01,2025,0.03,-0.23
gurrilo01,2023,0.64,2.9
gurrilo01,2024,-0.14,1.94
gurrilo01,2025,-0.83,0.5
gurrilo01,2026,-0.18,-0.13
gustory01,2025,0.0,-0.4
gustory01,2026,0.0,0.06
guthrda01,2023,0.28,0.16
gutievl01,2024,0.0,-0.09
guzmade01,2025,-0.24,-0.35
haaseer01,2023,0.39,-0.8300000000000001
haaseer01,2024,0.01,0.45
haaseer01,2025,0.13,0.16
haaseer01,2026,-0.16,0.0
haderjo01,2023,0.0,2.52
haderjo01,2024,0.0,0.74
haderjo01,2025,0.0,2.29
hagenju01,2025,0.0,0.01
haggesa01,2023,-0.4,0.27
haggesa01,2024,-0.04,-0.27
haggesa01,2025,-0.38,0.87
haggesa01,2026,0.07,-0.25
hahnje01,2025,0.0,-0.08
hallda02,2023,-0.17,-0.65
halldl01,2023,0.0,0.22
halldl01,2024,0.0,-0.18
halldl01,2025,0.0,0.59
halldl01,2026,0.0,0.66
halpipe01,2025,0.0,0.1
halpipe01,2026,0.13,-0.08
halvose01,2024,0.0,0.65
halvose01,2025,0.0,0.22
halvose01,2026,0.0,0.21
hameldo01,2025,0.0,0.04
hamilbi02,2023,0.0,0.03
hamilca01,2023,0.01,-0.08
hamilda03,2023,0.17,-0.08
hamilda03,2024,0.93,2.76
hamilda03,2025,1.17,0.97
hamilda03,2026,0.59,0.47
hamilia01,2023,0.0,1.56
hamilia01,2024,0.0,0.49
hamilia01,2025,0.0,0.15
hamilia01,2026,0.0,-0.14
hampsga01,2023,0.0,1.13
hampsga01,2024,1.01,0.49
hampsga01,2025,0.07,-0.36
hancoem01,2023,0.0,0.11
hancoem01,2024,0.0,-0.55
hancoem01,2025,0.0,-0.17
hancoem01,2026,0.0,0.99
handbr01,2023,0.0,-0.08000000000000002
handlma01,2025,-0.21,-0.9
handlma01,2026,0.0,-0.03
hanifbr01,2023,0.0,-0.02
hanifbr01,2024,0.0,0.9
hanifbr01,2025,0.0,-0.03
hanifbr01,2026,0.0,0.35
hanigmi01,2023,-0.04,-0.24
hanigmi01,2024,-0.67,-0.23
happia01,2023,-0.35,3.54
happia01,2024,0.28,3.92
happia01,2025,0.39,3.98
happia01,2026,-0.18,1.37
harpebr03,2023,-0.86,3.64
harpebr03,2024,-0.21,4.6
harpebr03,2025,-0.98,3.08
harpebr03,2026,-0.39,1.26
harribr02,2024,-0.33,-0.49
harribr02,2025,0.57,0.82
harribr02,2026,0.11,0.09
harridu01,2024,-0.02,0.17
harridu01,2025,0.28,0.24
harridu01,2026,-0.16,-0.03
harriha01,2025,0.0,0.03
harriho02,2023,0.0,-0.05
harriho03,2023,0.0,-0.76
harriho03,2024,0.0,1.91
harriho03,2025,0.0,1.2
harriho03,2026,0.0,0.65
harrijo05,2023,-0.37,-0.79
harriky01,2023,0.0,0.22
harriky01,2024,0.0,0.7
harriky01,2025,0.0,0.51
harriky01,2026,0.0,1.45
harrimi04,2023,0.59,3.54
harrimi04,2024,1.52,3.19
harrimi04,2025,1.09,2.18
harrimi04,2026,0.59,1.4
harrito03,2025,0.0,-0.65
hartky01,2025,0.0,-0.41
hartky01,2026,0.0,-0.19
hartlge01,2023,0.0,0.09
hartlge01,2024,0.0,-0.36
hartlge01,2025,0.0,-0.26
hartwgr01,2023,0.0,-0.36
hartwgr01,2024,0.0,-0.12
harvehu01,2023,0.0,1.88
harvehu01,2024,0.0,-0.03999999999999998
harvehu01,2025,0.0,0.69
harvehu01,2026,0.0,-0.1
haselad01,2023,-0.05,-0.12
hassero02,2025,-0.18,-0.14
hatchto01,2023,0.0,0.09
hatchto01,2025,0.0,-0.15
hayeske01,2023,2.44,3.89
hayeske01,2024,1.32,0.88
hayeske01,2025,2.35,1.52
hayeske01,2026,0.83,-0.17
haysau01,2023,0.03,2.5
haysau01,2024,-1.1,-0.18999999999999997
haysau01,2025,-0.79,0.76
haysau01,2026,-0.25,-0.39
headrbr01,2023,0.0,-0.27
headrbr01,2024,0.0,0.05
headrbr01,2025,0.0,0.33
headrbr01,2026,0.0,0.76
heanean01,2023,0.0,0.95
heanean01,2024,0.0,0.36
heanean01,2025,0.0,-0.3
hearnta01,2023,0.0,-0.55
heasljo01,2023,0.0,-0.34
heasljo01,2024,0.0,-0.62
hedgeau01,2023,0.44,-1.09
hedgeau01,2024,0.34,-0.55
hedgeau01,2025,0.42,-0.45
hedgeau01,2026,0.37,0.51
heimjo01,2023,1.04,3.09
heimjo01,2024,1.43,1.36
heimjo01,2025,-0.02,0.37
heimjo01,2026,-0.07999999999999999,-0.33
heinety01,2023,0.0,0.18
heinety01,2024,0.25,0.19999999999999998
heinety01,2025,1.12,1.4899999999999998
heinety01,2026,0.16,-0.9400000000000001
hellebe01,2023,0.0,0.06
hellebe01,2024,0.0,-0.74
helmami01,2024,0.0,0.07
helmami01,2025,0.32,1.04
helmami01,2026,0.01,0.04
helslry01,2023,0.0,1.42
helslry01,2024,0.0,2.81
helslry01,2025,0.0,0.13
helslry01,2026,0.0,0.33
hembrhe01,2023,0.0,0.05
hendegu01,2023,1.87,6.07
hendegu01,2024,1.54,8.79
hendegu01,2025,0.58,5.33
hendegu01,2026,-0.12,0.2
hendelo01,2025,0.0,1.0
hendelo01,2026,0.0,0.37
hendrky01,2023,0.0,1.01
hendrky01,2024,0.0,-1.54
hendrky01,2025,0.0,1.68
hendrli01,2023,0.0,-0.05
hendrli01,2025,0.0,-0.3
henlebl01,2024,0.0,-0.32
henried01,2024,0.0,0.09
henried01,2025,0.0,0.46
henried01,2026,0.0,-0.01
henriro01,2024,0.0,0.32
henriro01,2025,0.0,2.25
henryco01,2025,0.0,0.29
henryco01,2026,0.0,-0.23
henryto01,2023,0.0,1.09
henryto01,2024,0.0,-0.76
henryto01,2025,0.0,0.06
henslda01,2023,-0.1,-0.7
henslda01,2024,-0.3,-0.38
hentgsa01,2023,0.0,0.77
hentgsa01,2024,0.0,0.34
hentgsa01,2026,0.0,0.18
hergeji01,2023,0.0,0.24
hergeji01,2024,0.0,0.05
hergeji01,2025,0.0,3.01
hergeji01,2026,0.0,0.11
hergeke01,2023,0.0,0.16
hergeke01,2024,0.0,0.25
hergeke01,2025,0.0,0.12
hernaca04,2023,0.0,-0.17
hernaca04,2024,0.0,0.17
hernaca04,2025,0.0,-0.42
hernada03,2023,0.0,-0.06
hernada03,2024,0.0,0.41
hernada03,2025,0.0,0.39
hernada04,2024,-0.33,-0.79
hernada04,2025,0.04,-0.21
hernada04,2026,-0.07,-0.07
hernael01,2024,0.0,-0.26
hernaen02,2023,0.32,-0.05999999999999994
hernaen02,2024,0.64,1.25
hernaen02,2025,0.47,-0.12999999999999998
hernahe01,2025,-0.5,0.9
hernahe01,2026,-0.39,-0.43
hernajo02,2023,0.0,-0.43
hernajo02,2024,0.0,-0.5
hernajo03,2023,0.0,-0.04
hernajo03,2024,0.0,0.22
hernani01,2023,0.0,-0.11
hernani01,2024,0.0,-0.11
hernani01,2025,0.0,0.03
hernate01,2023,-0.56,2.3
hernate01,2024,-0.96,4.14
hernate01,2025,-0.31,1.47
hernate01,2026,-0.16,0.39
hernayo02,2023,0.13,-0.06
herreiv01,2023,0.08,0.32
herreiv01,2024,-0.3,1.77
herreiv01,2025,-0.92,2.22
herreiv01,2026,-0.24,1.32
herrejo04,2023,0.14,-0.2
herrejo04,2024,-0.08,-0.24
herrejo04,2025,0.6,0.03
herriti01,2023,0.0,-0.14
herriti01,2024,0.0,1.71
herriti01,2025,0.0,-0.2
herriti01,2026,0.0,0.67
herzdj01,2024,0.0,0.84
heuerco01,2025,0.0,-0.05
heuerco01,2026,0.0,0.0
heywaja01,2023,-0.21,1.92
heywaja01,2024,0.27,1.09
heywaja01,2025,-0.12,-0.57
hicklbr01,2024,0.0,-0.16
hicklbr01,2025,0.0,0.13
hicksaa01,2023,-0.8400000000000001,0.53
hicksaa01,2024,-0.29,-0.74
hicksjo03,2023,0.0,0.88
hicksjo03,2024,0.0,0.98
hicksjo03,2025,0.0,-1.7400000000000002
hicksjo03,2026,0.0,0.07
hicksli01,2025,-0.01,1.26
hicksli01,2026,0.2,1.54
higasky01,2023,-0.18,-0.26
higasky01,2024,0.45,1.39
higasky01,2025,0.47,1.59
higasky01,2026,0.13,0.07
higgipj01,2026,0.03,-0.010000000000000002
hillde01,2023,-0.06,-0.31
hillde01,2024,-0.48,0.08
hillde01,2025,0.94,1.0699999999999998
hillde01,2026,-0.28,-0.03
hillga02,2023,0.0,-0.94
hillisa01,2023,0.09,0.23
hillisa01,2024,-0.35,0.41
hillisa01,2025,-0.35,-0.18
hillja01,2024,0.0,0.01
hillja01,2025,0.0,0.49
hillja01,2026,0.0,0.61
hillri01,2023,0.0,-0.4600000000000001
hillri01,2024,0.0,-0.01
hillri01,2025,0.0,-0.16
hillti01,2023,0.0,-1.17
hillti01,2024,0.0,0.42999999999999994
hillti01,2025,0.0,1.1
hillti01,2026,0.0,0.86
hindsre01,2024,0.04,0.7
hindsre01,2025,0.06,-0.38
hindsre01,2026,0.06,-0.34
hiralya01,2025,0.0,-0.18
hiralya01,2026,0.0,-0.27
hiurake01,2024,-0.12,-0.58
hiurake01,2025,-0.03,-0.03
hjellse01,2023,0.0,-0.65
hjellse01,2024,0.0,0.63
hjellse01,2025,0.0,-0.39
hodgepo01,2024,0.0,1.29
hodgepo01,2025,0.0,-0.87
hoeinbr01,2023,0.0,0.29
hoeinbr01,2024,0.0,1.5499999999999998
hoeinbr01,2025,0.0,0.12
hoernni01,2023,1.88,5.46
hoernni01,2024,0.88,3.74
hoernni01,2025,2.31,6.19
hoernni01,2026,0.61,2.01
hoffman01,2025,0.0,-0.53
hoffman01,2026,0.0,-0.38
hoffmje02,2023,0.0,1.94
hoffmje02,2024,0.0,2.18
hoffmje02,2025,0.0,0.47
hoffmje02,2026,0.0,-0.52
hoffmno01,2025,0.0,-0.1
hoffmno01,2026,0.0,0.1
hoglugu01,2025,0.0,-0.12
holdeco01,2023,0.0,0.72
holdeco01,2024,0.0,0.68
holdeco01,2025,0.0,-0.76
holdeco01,2026,0.0,0.48
hollija01,2024,-0.12,-0.04
hollija01,2025,-0.59,1.04
hollija01,2026,0.0,-0.04
holloga01,2023,0.0,0.0
holloga01,2024,0.0,0.05
holloga01,2025,0.0,-0.01
holloga01,2026,0.0,-0.06
holmagr01,2024,0.0,0.25
holmagr01,2025,0.0,0.04
holmecl01,2023,0.0,1.77
holmecl01,2024,0.0,0.62
holmecl01,2025,0.0,1.96
holmecl01,2026,0.0,1.62
holmegr01,2024,0.0,1.13
holmegr01,2025,0.0,1.51
holmegr01,2026,0.0,0.67
holtoty01,2023,0.0,2.85
holtoty01,2024,0.0,3.16
holtoty01,2025,0.0,0.72
holtoty01,2026,0.0,0.09
honeybr01,2023,0.0,0.060000000000000026
honeybr01,2024,0.0,0.6000000000000001
hopkitj01,2023,0.07,-0.27
hoppeal01,2026,0.0,-0.14
hornba01,2024,0.0,-0.34
hornba01,2025,0.0,0.37
hortoca01,2025,0.0,2.06
hortoca01,2026,0.0,0.2
horwisp01,2023,0.02,0.26
horwisp01,2024,-0.87,1.14
horwisp01,2025,-0.5,1.56
horwisp01,2026,0.24,1.16
hoskirh01,2024,-1.15,-0.11
hoskirh01,2025,-0.22,0.87
hoskirh01,2026,-0.4,0.09
hosmeer01,2023,-0.21,-0.43
houckta01,2023,0.0,1.29
houckta01,2024,0.0,3.17
houckta01,2025,0.0,-1.36
housead01,2023,0.0,0.9
housead01,2024,0.0,-0.93
housead01,2025,0.0,3.0900000000000003
housead01,2026,0.0,-0.57
housebr01,2025,0.18,-0.59
housebr01,2026,-0.38,0.15
howarsp01,2023,0.0,-0.12
howarsp01,2024,0.0,-0.58
hudsobr01,2023,0.0,-0.14
hudsobr01,2024,0.0,2.43
hudsobr01,2025,0.0,-0.2
hudsobr01,2026,0.0,1.04
hudsoda01,2023,0.0,0.14
hudsoda01,2024,0.0,0.58
hudsoda02,2023,0.0,0.51
hudsoda02,2024,0.0,-0.78
hudsojo03,2024,0.0,0.0
huffsa01,2023,0.06,0.29
huffsa01,2024,0.01,-0.02
huffsa01,2025,-0.08,-0.17
huffsa01,2026,0.02,-0.01
hughebr01,2023,0.0,-0.41
hughebr01,2024,0.0,-0.39
hummeco01,2023,-0.08,-0.37
hummeco01,2024,-0.02,-0.13
hummeco01,2025,-0.53,-0.9
hunteto02,2023,0.0,-0.45
hurtebr01,2024,0.0,1.33
hurtebr01,2025,0.0,0.66
hurtebr01,2026,0.0,0.5
hurtky01,2023,0.0,0.07
hurtky01,2024,0.0,0.13
hurtky01,2026,0.0,0.39
hurtuja01,2024,-0.03,-0.13
hurtuja01,2025,-0.01,-0.14
ibanean01,2023,0.78,1.85
ibanean01,2024,0.87,1.33
ibanean01,2025,0.54,0.63
ibanean01,2026,-0.21000000000000002,-0.5700000000000001
iglesjo01,2024,0.73,3.04
iglesjo01,2025,-0.83,-0.67
iglesra01,2023,0.0,1.06
iglesra01,2024,0.0,2.86
iglesra01,2025,0.0,1.34
iglesra01,2026,0.0,0.99
imaita01,2026,0.0,-0.51
imanash01,2024,0.0,3.01
imanash01,2025,0.0,1.45
imanash01,2026,0.0,0.82
indiajo01,2023,-0.48,1.28
indiajo01,2024,-0.72,1.67
indiajo01,2025,-0.59,0.34
indiajo01,2026,0.06,0.22
ingrako01,2023,0.0,-0.23
iriarja01,2024,0.0,0.11
irvinco01,2023,0.0,0.09
irvinco01,2024,0.0,-0.64
irvinja01,2023,0.0,0.96
irvinja01,2024,0.0,1.91
irvinja01,2025,0.0,-0.38
irvinja01,2026,0.0,-0.34
isbelky01,2023,1.58,2.01
isbelky01,2024,0.9,1.99
isbelky01,2025,1.35,1.62
isbelky01,2026,-0.18,0.56
jacksal02,2024,0.34,-0.44
jacksal02,2025,0.22,0.64
jacksan01,2023,0.0,0.49000000000000005
jacksja01,2023,0.0,0.78
jacksja01,2024,0.0,-0.61
jacksje02,2025,-0.31,0.41
jacksje02,2026,0.47,0.68
jackslu01,2023,0.0,0.55
jackslu01,2024,0.0,-0.33
jackslu01,2025,0.0,-0.54
jacksza02,2023,0.0,0.67
jacobal01,2023,0.0,0.12
jacobal01,2024,0.0,0.29
jacobal01,2025,0.0,-0.23
jacobal01,2026,0.0,-0.04
jacqujo01,2023,0.0,-0.08
jacqujo01,2024,0.0,-0.1
jamesdr01,2023,0.0,0.79
jamesdr01,2025,0.0,0.18
jankotr01,2023,0.31,1.58
jankotr01,2024,0.4,0.36
jankotr01,2025,-0.19,-0.33
janseda01,2023,0.16,1.6
janseda01,2024,0.01999999999999999,0.67
janseda01,2025,1.7,2.7800000000000002
janseda01,2026,0.43,0.43
janseke01,2023,0.0,0.74
janseke01,2024,0.0,1.22
janseke01,2025,0.0,2.39
janseke01,2026,0.0,0.28
jarvibr01,2023,0.0,0.38
jarvibr01,2024,0.0,0.81
jarvibr01,2025,0.0,-0.04
jarviji01,2026,-0.09,-0.13
javiecr01,2023,0.0,1.18
javiecr01,2024,0.0,0.47
javiecr01,2025,0.0,0.13
javiecr01,2026,0.0,-0.59
jaxgr01,2023,0.0,0.74
jaxgr01,2024,0.0,2.84
jaxgr01,2025,0.0,0.46
jaxgr01,2026,0.0,0.11
jayty01,2024,0.0,0.0
jeffeda01,2024,0.0,-0.7
jeffery01,2023,0.86,3.23
jeffery01,2024,0.46,2.06
jeffery01,2025,-0.51,1.21
jeffery01,2026,0.02,1.6
jenseca01,2025,-0.01,0.75
jenseca01,2026,-0.5,0.32
jimenda01,2023,0.0,0.53
jimenda01,2024,0.0,-0.34
jimenel02,2023,-1.16,0.53
jimenel02,2024,-0.8099999999999999,-0.8
jimenel02,2026,-0.07,-0.09
jimenjo02,2023,0.0,0.85
jimenjo02,2024,0.0,1.77
jimenle01,2024,0.54,0.88
jimenle01,2025,0.04,-0.33
jimenle01,2026,-0.32,-0.38
jobeja01,2024,0.0,0.13
jobeja01,2025,0.0,0.42
joeco01,2023,-1.04,0.71
joeco01,2024,-0.23,0.67
joeco01,2025,-0.19999999999999998,-0.65
joeco01,2026,-0.04,0.12
johnsbr03,2023,-0.08,-0.18
johnsbr03,2024,-0.01,-0.32
johnsbr03,2025,-0.01,0.63
johnsbr03,2026,-0.08,-0.19
johnsda07,2024,0.0,-0.03
johnsda07,2025,0.26,0.26
johnsda07,2026,-0.21,-0.25
johnspi01,2023,0.0,0.35000000000000003
johnspi01,2024,0.0,0.74
johnspi01,2025,0.0,1.11
johnspi01,2026,0.0,0.29
johnsry01,2025,0.0,-0.76
johnsry01,2026,0.0,-0.54
